id;n;e;p;q;d;t
622;CF3E9BE3A63F2A92BEDE27A01C7C99E76AAAF2A549B191E5EA59E0C777D1DC1D1A3F95A5331AC3CE2F1EFE48F18DA22814F96A5F3EA31228EB7CFB89AABE416B9A393E85596449093CADF219743C750130DF0588B5501211591486E4E1525F95BFADC2C1B2BBE08FA4A759AFBBECEA6298151D88F6EB721C54F2D4DBEAB70679;010001;F72B2E2E8D9403CFCCA5AF94082CB969E1AC6B03AB968A6A694B7A74CCF41928D51422B3D7E156DA0C54D8338E0ECF66BEF441E4663157423EF7976A16A434C9; ; ;214
623;CD5DCE9A79E2D39956C771D2B7C27E0ECE3A7D272BFDAD7B7A0962834990D92665C013A4F57981F44636273FF2F4C393DED5E2AC510ED87D7C5BBB4993213B7D6CAAF51E86B28A6BB60C83923A766684844D447C19A589E9D4806AC8D2D85AFC535B07B182AF1BF058BF622DCD0DC0404913B39730DF153B185B9188E4D6BF9D;010001;F4C255A2FC700DA2F9BE654ABA4EFF83AEDD5AD9F0353153D506A403E90B01DD125E7156182A4467952454D36E78E02A642ED9C56181BEAC888241BCA9AF430F; ; ;667
624;B7FB67EBC9FD0DB94094EA9BD3E37FCAFA84F8CBDE6C829FFE35D4ADCB64DA3DDCC4FBCDBADD34F22504FBFFA20D04D0F0AF4AAF60E6A003E035B0D2B624AF1EE5175B424E6293788CC310DDBA1CA147B87A8516E8D98FAE200A260E1B42374194BD38C62C131CCC356C409A5EE027D14405EA0721FB6F4B333D665CD0EF6903;010001;E506F2C5AA2F215ED8E64067A1CFBCB4E0DC54B7F88FE8AE2219D24EC588937989F71FABFD9F49F7918A37711477B329B071C4CCFDCFC9270751C3A6D5315D67; ; ;2200
625;B2AE5EA27102EA372E76DFC42D34EDD87AC141CDF0FE1AA0FF357331172D0F743D56FD45B649C2E5D53A6DD506AF5A0D62395C2D718FFB64C2C40F684821DFBD3846B51B700F1D73EC049D32C6D3294989D332044F02DD63D73BB550580AB01023A700F8F2A06D5939F8C4348CB0E18E99ABE25D9FB690BA4BF54C02B05AD899;010001;EC0DAB0BC77E4DFA49A95FEDEEBC5B27395C4ABDB41F748FFBE06D9323E65A5BD2B3991F281A9B9F4E943D7F06C7DD7D225BB08759CB7A4B361D8D648E19EB35; ; ;897
626;BAD8EB5C7BA13884D118D78E4564EA9722321AE0BD8F6D57A4C998383FBA99A0C5AC145AAFE40A14D226207C87D10800F1ECC0263518DB0A9D23958F3F83E4DAD5EACEA95DD61955A82987C349C7CDD66030BE1264AF0F537262323C011C050CA94FE070E545CB1458A319C1BD19F489E7A209D30CECDE8895E7424C06FAEACB;010001;EF13A6C8D6F854D4121061866E2580F6AB21FDCD532CB815E806C49945F2A9052EEC9B1628A6AC836EA5A900777EFA7A75240EAFAE392B0D32DA91984B71E595; ; ;276
627;D9D6B9E499781B8846872E1676245B7A3E1E03E1A4619D97D3DCF331C27336D2635CD0AD4DD0ED4FC5003B39DF56843E1199E3E09D8E3E91ADC282C2D6E25CB37C0A6EA8A5C60D037B64DCA0F8E7F07F7049494F4E144C57B32D9EF1BA04A8B087D9F6D86854B77844B33108E810EF5B73F5B2B6548F5AA27C716D5D60EDF203;010001;FCF69B133AD6764653441828B5C23EBD290498B2AB9414DB9B678A1E17A9B098C7962877E713218D534188FA23637CA9694A3A49805A4F2FD45A57B33860BCDB; ; ;689
628;B201A870CC065EEA03D372BA9798219A731CCAFEA11768F96D42094ABED6A30CD1A4D3F197A4BF1DD75FB4312625C4A4B4414837836B6EC885D52555C5970810881DA43119A9A0C4EBD15130DFD4F30DD0E71D9644BC4F38369A3D507DC8CAD5D16313E0134F566A33A8D423884C875B227016819C7E017F5AE38EF3B91ABDCD;010001;EA7132F7F4F4F39390A5DA9EF072BEE9B29C849A6A5C5004DB17D758156A2ACD968D269E8617B854609D507C6C32A8295BF25205BCD517F5153E553F3D28D2D9; ; ;1745
629;BCA6F85EC8556EBB97922FB2DB1644F33BE54E217AF28C221DB7D741526C6F5D7DE7D065952EA28C7175ADFF880F4DE8E51493EE6B719D4AFDF7E168B026AF6AEEF4FCDF01D2A4346204130381E7651BF30EF3B47DD421FAD16146360878FEC13D0C2C7D26764107CAD4C8BECB810E275930CB6CFE9C9A948AD853EAC2D36D31;010001;E4FC3F52E0E07105E0CAD1D3E0F6AE58C6FA66A48C28DA4C1AD447709DA2037B8163376C4295A3C0F3248621746808301DF4A45766E7EA0EECF0F39435B45511; ; ;815
630;CF09E4BF67706E0C9A14953FBEF1B96C2A56737924427E104B8398CC0D366E04D389EC082594105C3B8374821DB85193A5BA4257E8B19B07C62238459576F683C7E2BFDCDB4036E09B45F3A1A45F17C59EB336A72885997980CE87E9ADA7153FCF1AAF92F1988DA60A39EDBAEDAA45ABFE51CCF31EA161083760E0E96C118AB7;010001;EF5C929DF685536983DF4458F15EF1E01EBFB39E39877F92B72BC6A248685201AA2CEDABBF973EF8EA656000E28C32E5F1F856AE40C33D0F5603307BFC296465; ; ;1704
631;F0F440BECF1725092D2B4AF7A62BE7B100979E0376EB9C8862FD5E5CBE2E7B2A2A861BBC4EB199B2A52FE970C80BFDFF93BEB46AB7D22AC1BBF5521CFB3CCFA48DFF0E1B590CFB524D580EFE88936C22A831D9DDFFF4C701906F2DEAEFEF3A901CF5C050FB2E515C09A322D616B55B285CEA4154B622B9B14AE77A80D2FCB6B5;010001;FEBE45AACB4CE8E16C9FF1AD5670BF2E3D7515C268E028E2B0A387F6D8529062844A724F2AF47D21DA8C882503FF7EE0AC064F027B03763866EBB65345D1BAF3; ; ;752
632;BDF9BF2AA5A28A76BB469BF9E0E67BB693C838FE12227D4B256C9B300999145E084D8A920ABCD6C117EBC91FCACA91ECCA1025C98CFED64385F91DB66FEA4819D83D7E5D4C4B37A1D855D124FEACA12BCFFA06835B7E3CE39EBBAA94F5B8BE9B7776082DB76D31F8AD79E91416746B9837F918DB6484B4BFF63DB0FD9EB2A049;010001;F36C0A94F47FC7EC5DA0A6B0C39DB2FB9F8C02C00313A506257154F4285AE1390CBAD9597B59D0E053BE4B8932215FB8CD9F2584A87B1A87F2CA547D52FA235F; ; ;895
633;E90E64ECBE4BB4C8C02C7FFBEFD87C5A1AAC0BFAC4B5E74C21E1F75E86936DA671073307A4482A2CA981F464F99D60E1F33EE4597659A46E6682A9ACB9FAE81462A4FFC8E40B668DBE5FEEB40B687280E6A5B8D55179DFBAF039EBB3D6A99CD5BA020D5782BD2D7B3E972D0D3219465729673CAB8F620477899332AE9F16EE75;010001;FCCE1F3397A54BCD4A8FBD76AE391CFC83332BA4DE674A2173361038071FA7BB2CFA8F89ECBA6A2FC29C965170DD7D95548712488B4B1A1ABD87E1067B0DF4FF; ; ;503
634;A196E70FE88FBB9602816114F3CC82840B1F3E39B2691E7E1891D89E45DF10ADE53E60690C43E2064DD34B8089CF0EE4288CEC26587E999BF80D2D1F23E25B8DFBBF3A67DB88B5ECCF1BF57706774476BB7D5B015053E600EC9CDE4FFB9750F8D55F47E1185BD079F6A9635511C28AC20D759B3585B9F861518553F319C2EEC3;010001;D1CE4B67EB54A4E546980AEFD4A7EF8AFB16D83A4CD9CE2ABBD6E5FAB1038FE9FED54FD3AA13CB87ED3A567C15F01920D7D5CC4C0526A7E19F2C861F3CBA84E1; ; ;1002
635;CA501CD7DB190494D10FA93AE3E7205DA3C061CF876A33A9CE3EE153D7A97384617B7DDCB3165C49AFB137F8C17934080AA10559D4EEE3E4255941FC9452A99BFE2EAD507917E93F743A05311C8177548881B6E9B0F486282983BE53BF724099D9DC4860D97346E365E179AB487D12545DB2E15005053D66DEFED1C6C93AE18B;010001;ED055844D6A64C09F61DB94CF713895AB323BE48CFD88B688963DD6ABDE6A50EC427C24B53D21AE51D368A1171944B1B57BBC4E3E2D420A0021EF251E92D12E1; ; ;775
636;ABD75C9C3D9CCCACAD206CCC343E9E8BFF411B9014919C3E5CBA5C8C0C41BBAB68375E80A443CCB2ADA130F5E6306EF76C293B398356E87F772EB2BDA52A2EE918571EC6D0BBCECD64F365B5DFB71134EC634FD1BC4A4B661462C1E4D53237FC17B77EDC74401EF7074932A460D70F37400764ADBC80C344E55DE7D72A569E8F;010001;D9596FE208EA234F653707F227A60BFF9F268502D0AA609ECF6E24F1A295C786D8310D1E782083E32547CCEA225B8503E40AA7389E811BB2A92402A7BA858EB3; ; ;896
637;CBFB06BB095C7DAD53CA1DA7629724AD3D5EF020B47E74DB05F87F5A3176AE282D2E3C7EF6091555DFD6E57B1845A60913AD05319CFB0AE895B88F063D11CDF808CA73C96A8E308DB33BDE5549F90DCBDC387852910CDF005E8603AFCE890D4BBB9FFE5ADAA7ECA6DF6E9503106A08A1F5B738377E5AFA2F63BA8042AE4461E7;010001;EAA0961BAB12BED97C56A3FAB89CC302BE0686E836C882F178FFCB2D2FF3EEE8460AFABEA7428F1455BA14E175F613D385E7EBE90A2F667B39D3D56437FF6815; ; ;856
638;CC300238689B2ABEAAB3ACA681AEC5A04950342B25BA346EBE31D17E8EE16E9FA4388BFF8404FD93A79B995B33989F6CC07DB5C1874C75D6D07DFD8322B0E686F4D68A608D62FB42E59003F9C65B598E0E096B85330D1ADAE49C0B206F3B06863C9E021673FB1A3270B075CD9EC6D65B369ACA52EFF12264C2118B560A75F55F;010001;E5DE2C6EF5D4B465F346D5AF5C3E2AB9C7871820B2BA692DFE2D6D41CBF36A37151078B565D2B23CB5B55BB493CA00E721117CDEB2BCB913B21FCC990F6DA00B; ; ;380
639;9BF65A457C962B1AB71D81FB1E13CBF373C94DCC6B609FFACFD1DFE9A3B3596D4FC7085E16951E9F2742A133184722883D0F6917EEC8F1530F9FED9CCB25114ECE9C4349FB925CA2D30201A2575B6EA25EFDDB481FF4766AE8B8C920462ECB9CA24EA60216B76B15618EA5B828EE5C9DFFB7C1EA9DB49CA86FF2C6A64D60F0C9;010001;C7EB8B7489101B7B6B7950CCD5F9D6920C6DEF40BC0EB785417B2235D55DED815EDE93928C217FCCECC94065EC8A54DE5CB7CCA4786090EC269E2B24E4992EED; ; ;938
640;A002328CA01DBF97997A149FB1C3CCC10BAF1E046060DA5564097B977BA009A7E526B69AB18DC71A04BBD12BB6D8B74F4A6739BA51DB24942F526ABD99C7DD24C8EC32ACA2BA8113EB13A894576362E4053A88C2A3F03849AF3048519E4887D64A0718F053EE634557706A29F0D676FD08E259E85CA7EE338F254B76B9333C2D;010001;CF942311B7AA296C058041A93795104109FBD39DDA0DA81612E4F457B56E60FA002E9B287726471EB27688BABE97764DDE83D8CF84DD7342FACEC46E67C939FB; ; ;856
641;B7749570353C1C140267EA9FA7DE60EFB265248071E7EB9F748ACD79A3CEC78601768F50E0AB3DB8322B8C9F94D4FF0229936CF06F372020D1C2649E6259646C9E13672DA634B080CDC2E7AA348E73AD284E7B9307D10D5D0305FB32B561147D10969090C4271647A3800254AE117A76023707A9CF663EBBB4005603157ACD03;010001;E5A5D17503F164C15653A91B6BFEA2631591BF3567425E865B11897EB1601DFEAD232FA88F6C8E6E0FC4FB7E544EE9D16CE78CCC9B5893B74C200B1D034D5D81; ; ;1332
642;D251A5EBAEE505EF34B801A9EE770C8470BF9684FD1173407F3F2D7E24C39FB973C7E6BB7C20D0BE78FB34450FC20334D673FADC9EBA266E1BE2C9F3C51D0C3200E3D51D95F05715D09303552C4E3D973FB58E203E7682F95A5F9B2B5E1AF27141F0F57DA9C8836DFFB776597966487A68FEF44F73A48A294FD04F887E56FFC3;010001;F9D537465AAA5D6926AD95B09E59D62F9ACF22A678D2299CEA2E3FECC25EAA4C12888E5FC884A35A10B73F5B301E71C12711B1E32340549A2D6C9C204C56A707; ; ;502
643;A4D0B0C042DA5D25D41C6D130808F52492167D4F7769A3DEDB624DE177963571573928E1E2F1C946B832EE79EFC2BF6CB423C3E384C22008A05EC58A0EF9EEC57A923023B7832E52FF7AEAC33B9E7F952EA344E665714C380BB132BA2912ADB201323960835380596510E6CEB7702804A24917D9EF94174BC9D986538421EDF7;010001;D6A87988703682684257C56FC91B900B339F9C39DC8C0B1551C64DBC019B823C15D2B525D23937764B21BD8CB00FDB63883FF9A5529253271D1713BAD67A2DFD; ; ;1000
644;EA91F31FFD1797A6F558FD0F0DDADAB82488F4D58086F5C93FC076F47272CE72F0FB8F2DCC62D8DF3D231807D333AB251835FE0EC42DB99ECCD777ECD7CCEB37A72FC1CFF72793185634AAAC570DA5F0F32A8C1574931007228A37FABEB9E8D9EAC7C834A7D38901DC97A409389E5E0E1AE7E08E75DBB2266D83060B7E1C9791;010001;FCC99B2D2D6077E3DBC3FAC59E81768BFA6DD804586BF3D8743B6A5EE75A31C8D6C3C135C8848D0A2C790638FA706B67BE2DB339341466CDF5512CD992937217; ; ;1186
645;ACB4593EAD5994C385468C034A16F61528CE14A6EE3B100DF7B2CF74CF6AF2A3E25EBC7EE1B813B15A0DC5F26C36B2E321C9956E33D19308614D24EE074DB19CCB29B65311FF0DFF5B7F84642F966741376B6F3AD70739295EB1D4C7FCE08319B8DA43EBA9253FB9986110CE58A6F19A3F19A39FEC9117A7BC443FCA35DD03B7;010001;E63617749BD34DA5C63BDBFF3A90E60504406A7993BD60814208DA52C5301CEE62A1B16D41A948B3B018F4FA1ED85D4F5624D2675765F24D2124F263304767DD; ; ;790
646;D3184C2795992F4BD40BF6CBD48BDE3D3CB8997BEB9AE180545EF7CF90BBF2D00876E5C56547AA3163DE71D54D6413C395E3D93F7BFD65B583F4289393C4D69821BBB908A54604EF835D99C235FF4D64FC82ABF94DA6B23C542C5F5351B1DEE98C516CCEE48312DF80C4BDB14D625A56B594595ECCDF1224CE9D666CD3B03249;010001;E93528750C0A2A11888DDA6DA9D2C089302E366815B78494D381CD0EEE7638091A88B24173B0635E4E8155CDE6080997E2C5E5316968808E0AE18742D3D6C4A9; ; ;731
647;CA4F16E704CFF76EFE23477318D325050BC52DC7ADF54FF3509ED79688FD3AA8BF8ECA79989EF201E35EEFA7BF75DEF05CF4D76B076887E7CA67B66D2047A769A71C217C03A2FFD133FD91B7375C88F8D8FE9A1DE0F8EAC30E627C31284DC674F3AD27C57BB6392BCB0F7C3A76D57EDCA42A904B2FF61B78F50917B1D2710361;010001;ED836D35BBABCB5BAEE6E4B79144CB417FD90A1B625B68CA83C2144AD1960A85932BF60D49AE373F2FDAFBA727F896F83F1090CBB7B3EE368317ACCC810B538D; ; ;668
648;C966D6D3085BD68CB5334C44F201E69FA51B6EEB8AC02B2B6DF709441DA6C7F23BAC79C5FAE17A3F2B187CE2A0EAE77DCD199E7F0882012C46E78C61B5BA94F71630747B9EDC84201884CF266D71CF075B027F1BE4DB916331A311B330FD24BEC2ECCB9A11959502F654BBC2970555D21F33A8B01E8BB8A9BA7B457AE4862F89;010001;E740ABE677871BC6F19EC32A88D90E5541B7D0B98F36BA387EE5AE664A203249801554FA9C1BBB2A434D67EFDD0BF360776DFB50AD5E62F19AAD398EB8A72A49; ; ;2843
649;E4522464EB742CB85D816BCC7624114D5920867D526D7AAD854437E030A31DCAD1F8912AC91BA71C3672EC8E877DEF414618DB62FFB6A39D0FCB05A5167112A1E56CE4939F075DAA8939831CE94088CD0EDB00B5FCC6A0356CB5B69F8D4F5B19E40F06D2D591A122EB89BC86953A52341BF675F52AC26998CF0E81F5A700E64B;010001;F9A9E6025782CCCEAED5BA24CED427C1D26838282B2692B682BB6AABF61CFAA344286F8E5ED784F5BDCCBD7C502E0ADF25A7EDA46E31C7FB8F40110C2FBECEB5; ; ;1249
650;BBA2F48A4F65DFD5E83AAE8160D4FBB9C60955FC5A7A05B98AD93CFA4EF6C4C5A035B8D0FDD39DABC45EF64C68E6177596E317FC528F1BF327B58FCDD13207DC3E292CBF0A2F3DF01CE1F899E6E6F0870E5000DFD88CDBD3F52F8BD863D21A21415D0C3BB9F0955589A32C4D0BC2F59286106099FE32E1CDFC4279D9A98F600B;010001;EB814A214B94B467C5E3510035293B6C2AAAF11582A355A075F42C03C3C92E73043423C5E54F7008E80452BF2FA3E8166052AD34F898B791A334862866C2F859; ; ;647
651;CA6F381C956749714E64CE4FFF84EA18264B31F834C35C6E7176D5E479361AE80815BE20EDA3C7ABA5A940471D607DE42384CB070AD04475CE4C869C043544D1FEDFB73EC77C5FE674233DD4E0BA532F6D7C4A187B605DB600397A3A6A8D016C1C206172FE1D83C11A421174417B9A80E0F472E8480589AC927FC8B82530139D;010001;E9A836B08A6FB174CC1D7BCC4F2CBF0D8D3C685366BDFB9CCFD42D17590ED51E5E56BD7D92A9F82CCAC06256B2EE696044879E14FA9E20C7E4772ECEFEB1D45F; ; ;1518
652;C44FAD643ABE369EC9DEDF17F20E53491EE8C2CF92D2B0460EEDC2AA8EF069BAF22716F27B0D9DFDA7B4F2F5A5F533614AB1377E807CBDD34D81C7C1ACAFC9D082D97D345D92465D510A2CB19A25291EE908D80D9232062D106F2F19D47B690A5529E24A9C2D74F13A59B8F0A6A751D4AF4E24755D295A4EDD9A9FEE7AA4A749;010001;F811E221ED3911F09416B7421D09B55DB612A7C30E603B43690FF8D5D109EA9E7748DF032C75CAC0820CE0E19E270FF88802753D4F76647AEC826380BB91FA95; ; ;1165
653;BD90E8AD60718823366D565D76B88ABEE0CF6AD2DAD503AED7850EF80322FC4494830554CFA46A852163C5A642227F7807E65E51D48F4778E29EDAA28EE89F8BBA90E56F1B2018F7FB9FC4292A6A11261E3F7E0CB8A85D770AA38EDD75DE8135ADF87923D2302DB7A45F59E52ED4294076FC80ED6B71AF0E4700A9106369C737;010001;FB13DC71C1958AA7CCF2BC909B1691CD76EAAC48E70BA67587466632F0E7F39B9B53589270AFC9D2B78C7576CFED79E99D722F3AB24A69F795E84346EACA3759; ; ;587
654;A1546E5608D4307447B887B3E2DC0DE3F1F7E534A90BC8D8E5C75EEBA8BCE60C7D1497915C92E54683CE6CB67B9C12558E33553488C8EFA5FF645207B2EE67F70A4E7D93A64932B208EA5D5E6789E03EE79DBFC5531D1BBC06987167634825611F237760F42E04DC9F1B222EFC1593FF84B75BA7E8DB4CFCC3FF097EBEC02407;010001;CB82491624A2438ED1C294FAE5F4FF39E6DDE6914162AE2D6DDD9D4414F2EA5459214AF12E4ADB8D7BA0EB5D42517C0B10A09C58DCFDCF38102DE463B0E69817; ; ;919
655;B3744249959310241B2521AF2369782B73AB42196525CF5959F31E74A3DAAC0D6305E208232BD420488960561C6DE2077D2B7988D2102E577984BE0397C00FE195262B42FB9801064DC6426DC1552F109E77D597E824654AAEA99A79ECB9F4BB9BB72D49A75A35ECB7422A1C1FB4EB5DE4714CC4C39153CB2E5662E27A6511A1;010001;D7F17A2978A4CBD6F21DD5B4883A341A5E04D0D7499D34A03996A69500B44D0E4E63C68F293D0313DC629DA714418AC39695F9887D50C9E57230946AB8C93F0F; ; ;1184
656;AE122D510498D595A78D28FD1D0D32DDDB5DBC37BFFE9B6881240D4C932BC627C9234B01B60CC0318F49B44CD4A36C835723E975A7F26EBDC11DF4E5F9D4FD2151B956565877CA95A0DB31780F3E8DE12FFF62A13C17FC6FF43CCC6606700BF2E7F781A0D050E2D538F34E603844FA7F15C2D8880F30816F6D1731EB7817187F;010001;E53A21B5B25C95F97ABEDA98674A78615942C98A83E3A33BEFE213B418B7C44CC3EB8E7C444A8F46CAA346B90B7EC475FAF912F47AB03F095BBE7BFFAE694C33; ; ;772
657;D9B8F45407C1A5BE5347A1AB06567E5EE7A5C2EF2A697EF54E3C12E262D8AF6A07E38FC35333CDEB875BE5B284948C93E93CF213A029DED9842654A27382ADF9C7216EC73AC453641DC64A079DF912447A29ADE9CF683C0E51D5A89C91148BDFCB0CCAECF243005FBF9F77BFDD83D6B76C16AC0A1F12F2AD96146A58A983CC5B;010001;F883BE5AEF8F13A66925A277594451DDD837B366AD03DD9410A25F412B57F0512F250CE6690918777995E897456DAE8B94E9C70DDA7AD9D02086AE6F68CE7CE1; ; ;899
658;B7DAB50C2E642BD14D207EF35AE072B40A3604675C101DCD27F0E4CF50D762139596BB9A845690163D411EDCC47C542BBD73B81EC1F998FBF5425E4070C2ADD250FFDCD3ABC8128E3C7F058849A569589F7B3B0BDC85395781F8880B86A046619E10FCF5F211446E3F519471140E04FF19CCA1FD8962FB2B6FC874DA0BFECCFB;010001;DBF76E37C869DFD5B6DED6753C4F8764DBCC7A408E5202CE95FAC7241523FC86F341BD15E5D0B4F890A15BDF96B80D8DE482DBA504E20BB0FD0B20B6D03F40C7; ; ;1228
659;CA455CDE613A0FE4BA9F4189D3A1AAE55998432A8488B591FC9DFD6AB54873916DF07A891BDF17E9527C52BC99C74D8DC66ECFE1B099CFAF2A43798B5F742C8593B412CC96EFF104A4A043FB32CFC990AA38F515E4D8B44B6F1C9E0F579C91FB8EDD5CB08327E70B69222C3F084E4915BF57BB876F9FA32DE670FB4F9E964B93;010001;F63D66AD68F0EA6FA43502B6A9B633C2D25BFDE156ACE8F424562BCB8B45E183B023BDF98A0D48D2732324082891B080B64E76014A5362DE250A566E8F8A08C5; ; ;977
660;E01D74CC56A6A8C02A67187E454A11F72BF0FBB85345804A086C38116077F84ED65C5205DBD49AED737694DF1D9099C06C31BB88BADFC2FACBFA2B4FBD48669693FFE7B2A21B6AAAFE21C362E12F237315B3CF561F64EEAF7EB0AFD53BF54F311833C103F9CC6FF45D47F35D1025C84F4D48F9533AEE17688DF81376FC3F476B;010001;F74596FE9EA54BDC469B30B9604AC4AD212B33188ED5CA2915A0B86D348E2A989DD956FCB6559156B4FEABF80BEAD9B504B78912E757D57268B933070B3B549D; ; ;688
661;A7A136AB56AEFF1526D6D0C4649F81651355746B3671C919636C8B0001505139D064CEC3581D51799E479ABFB7A63E98D8E298A45A897F15C40263FD3411175DFD0F38B4A2FDF0AA0219E96B1354E80D276EE4691BFBF3BD4F792165D56192516BBBE988CC249D302A69B8B79E017DE794E58E2BF88035F40E22CB3AA06AFB57;010001;D463B640E80720836F2270DF031C5F948DC5AE3ED9BEE279CC1FC384011B67F06EA3ECA8E45DEC1DA1F6233E893F94E5130F0E5B9613C4A057EA23C0979043B3; ; ;710
662;A6BB36B2DBE701DD20A21B66C1BCA4388FA080067152332B9D65643F02750959B047F09F8D63378BED1340B8B3CF69DEA078479F21D47C825146CF71F7743404E979501ECC96B1F3663BAA6358D11619DF2AEDA025E7F7DA88F9270D3B77C2E71F693238E71F1BCCB0D0FBCBFBB6251592D045C4A101649E52810F5EB4D3A933;010001;D95112C0827486EF6408146ACD74E2546673C4A757AAFA5B28BFAA414192876B1904B07DA42678DB24E652D7F52694C936B356CD30B8E5D22A3499B203D371FB; ; ;647
663;D22AECFB1CD13698844CBDEC0F80344F600C90EC88AE3659F24D41BFFEC37713EB475F9E058B8A03EB1BD2B32D2662D8115C8D52548E3B822E380612CCAA1F0450E4A2CC06557530A1378940D47E4ACA9F8B4AAF12C49DE683464566E9BFFAA8403FE452446570FBEF4CD5D2F38B90AD083738E911352D7D1B3ED1B23AAE06A5;010001;F2999703A04B0565928D590453E35DE77A14268B5B07965A3074C47F7669738578EE0E83E110A1750974D4FA233116B0C8AD809120FF4701A6CE45D0BE3729A3; ; ;792
664;D6E0213761F9111F4E35F93F04969C02F98E4BB5A1D679FD5EC1C6857425A14AFF8E2B484F83A11330550215C4139B337874E86B602D24C5E53BC46325A92548F5D2010761A86A717D22C9B11D4879DBFCEF00B785F87FF64D7C8488FE4223BA0D4C788F5D0880DE8EB8167391FB4D4328FF33DC1B34F5B31FB366C4EFD45C51;010001;EE656A24EC686D000A120EC0F1AB38E3E904AF1A50CA2CF916D2862B131A06B49F35056CA24D8B63BD83622C0EEB195D366C2E7503954D7B955A42BCDBD43365; ; ;1952
665;CC2D81DF5A94D00E8642D559670CCF5C5B7407A1A25EA53EFF522AAFD97D8D336E961B0563353A9D31B109D4FD3F426902AA3C86E9F1E27F9F50DCA22324B765A342E8AD303155CB280CDA9ABCB3E47D5979D63A568ADC31111590AB65B37BFD4EA0246B885D9B68DB11F6C18031395C486FBB928422607A5BAF518E746BEC63;010001;F75E5187E4F512EC8B45EB8172509E43C41342F40233DBF9CE601C0F3FACABEBBAEB4B7DE3F3E7695E1A3AD55C1FC79B8A38A622AF3DE36D73689C7B92CEB55D; ; ;773
666;C2D8FAD7405ACB2865C94B592BEFB427F97484BD533FC9403E7E1F88CBF74EED31761200F15FEC62D2D8A918C5DADCC6D0F06BE95BF3FECCEDA4FA246D13BEBA7744EC595B9560B92BD51F13CBB97ACA90201592428E79B355C2155857A086B379B0591E332F9096F72255B0136C23D645DFD6D5A367B043EDF1AE01215CE869;010001;F4BB775EA148950221161904C581656291271722FB53DFF6F08FB0AEC9196F87DF0234C3898741500BCFD5F53E3B7E38972881AEF9B300A052E445A14F1D5CD9; ; ;670
667;DE68A3FDB628DBEB467818C4D105EBF65D16322F51ED0138B789BEC0742B15E61E76AD7DBB309EF720D6507A422C17B5413A9EA811C5029774B63B786C35DA70EA86D53CFAC855E873653802877525B94D59C0C085E3FDCA8B801A007AEFE95C6F56CD25BA6AA7DA2F05FE6FD4B56BA96885D8D1F2633AA020C5301974EA40DD;010001;FDC90477EA189EDFFD7ECC48E0552AE8E829E2E1F7F9618FD86A5BE395CD5552E55D0C99598640FF3F68ABCB613C3458B474F8B0DDE189FACA10862278895B4B; ; ;648
668;E5DDCA38375952879022851BF8F5EB6777EABBCF23DD4CEEC97D78CE1B750F9E16B370E67F905C1C50FE4DB0B5881CF016C674E908A38D8165B75F77D4EB5E2D0628BFF20D02930F68F994085D99A29C5F62BD2D040BD7C0C4BB489286C43E63D2ACF7D9756E7E0532DF150FAFBC073388365CD41AC56F1B7FEF89E771340831;010001;FFED7402C8D4A3AD70BB772CFD48BB72E03BF09F1736B20D7DCE2F721EEBD0F19FA4FCD9A4F8FA0DAF210D4F033F29356FC5F7D92E3FF8525EAD492CAB6AF843; ; ;1166
669;C95E252EE8E5FB0AA0839A690D8A287CEBC86568E30EF3C51AD2437D476AF314F641EA6373413EF0E52D749C4A5E572E7F3FACFC45C065D4DFBC57D7E8DFE60AD9BD510AA6F141487191EAD426585FBA67D746A80FDA6AB5DC03A0726F4ADAE414398F34DE2F3F4498275E8B823B0308D1F3F94B45F626D0A812FADE78602FE1;010001;E56979BEE2560590408FAF825AB889A2DE89ED562C1645ABA792788D2D453167F5E59CA7DC44F07003EEAF41C88231195334932E1E90F186AE500A7B07E1896D; ; ;1414
670;C32155891197322A8D651A9901FB0EE1EDD735BD6676301ECD1EFB5E64073DC5BA89D855EBA495303B887D4A18F7BB7232BB934F96B0ACAE4654B93E2C0993C65AF819C5AEEFEA670FD10DB9389B850D3B16EBF5E37507F1B4420E4544B55618B9244073C9C5D8BB05BCF64E6E998E6EDDD26656CA6F08FA72BF44F5EE567589;010001;F603C354FCD770A288026B2285CEAF61CE9A80BA322C0B792F53C486BF750BE2B922B071B412F8FFCE701800DCCB84E4C3110DA38D3C18CCEBAF7F7E4AE1E607; ; ;1165
671;E062D83DC83F37A5398793E6ACEA7CCC77228F3F1BFC3D638F2F6FE0398072A6D00C3290913749C33B932CB2B3C45C3727BA7EBE66894094BF821E7610071E0EA1ADB40534C31ABFB87998C6E6688684842540DC41CBE1FDFADBB25754F06F720DE3EC4077A1DDD28C54180680D4697DBA7E753D7CD82A71C247B5238A48563F;010001;FA99BDA9C9D225631E03A620080715ADCDF849C3A7D3FBA1E6D9916409F233E63BF2E42447BECD4B01DBA63623A6B81CBBE334E4892182D8841E18BE4D15F267; ; ;1353
